@relation nomao

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 {1,2,3}
@attribute V16 {1,2,3}
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 {1,2,3}
@attribute V24 {1,2,3}
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {1,2,3}
@attribute V32 {1,2,3}
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 {1,2,3}
@attribute V40 {1,2,3}
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 {1,2,3}
@attribute V48 {1,2,3}
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 {1,2,3}
@attribute V56 {1,2,3}
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 {1,2,3}
@attribute V64 {1,2,3}
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 {1,2,3}
@attribute V72 {1,2,3}
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 {1,2,3}
@attribute V80 {1,2,3}
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 {1,2,3}
@attribute V88 {1,2,3}
@attribute V89 numeric
@attribute V90 numeric
@attribute V91 numeric
@attribute V92 {1,2,3}
@attribute V93 numeric
@attribute V94 numeric
@attribute V95 numeric
@attribute V96 {1,2,3}
@attribute V97 numeric
@attribute V98 numeric
@attribute V99 numeric
@attribute V100 {1,2,3}
@attribute V101 numeric
@attribute V102 numeric
@attribute V103 numeric
@attribute V104 {1,2,3}
@attribute V105 numeric
@attribute V106 numeric
@attribute V107 numeric
@attribute V108 {1,2,3}
@attribute V109 numeric
@attribute V110 numeric
@attribute V111 numeric
@attribute V112 {1,2,3}
@attribute V113 numeric
@attribute V114 numeric
@attribute V115 numeric
@attribute V116 {1,2,3}
@attribute V117 numeric
@attribute V118 numeric
@attribute Class {1,2}

@data
0.5,0.25,0.383333,0.333333,0.285714,0.25,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.333333,0.25,0.506349,0.34359,0.53125,0.366197,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0,0,0.24,0.071039,0.264706,0.058824,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.714286,0.555556,0.75,0.696875,0.693878,0.711111,2,2,1,0.875,0.933333,0.933333,0.934783,0.934783,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.2,0.75,0.428571,2,0.999899,0.555556,0.333333,2,0.999893,0.6,0.4,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0,0,0.351732,0.135065,0.261905,0.15,1,1,0.666667,0.666667,0.962963,0.833333,1,1,2,2,1,1,1,1,1,1,3,3,0.333333,0.166667,0.310185,0.262626,0.192308,0.142857,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.625,0.454545,0.684211,0.601182,0.603774,0.469697,2,2,0.666667,0.6,0.714181,0.662201,0.696429,0.484848,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.998269,0.444444,0.1875,2,0.99858,0.5,0.3125,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999995,0.979322,1
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.25,0.25,0.389286,0.275,0.388889,0.166667,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.555556,0.555556,0.66455,0.594444,0.6875,0.491803,2,2,0.666667,0.666667,0.728571,0.677778,0.770833,0.583333,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.00002,0.545455,0.263158,2,0.530065,0.760775,0.647217,1,0.034483,0.5,0.285714,2,0.997851,0.333333,0.176471,2,0.988636,0.5,0.222222,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999863,0.979322,1
0,0,0.22381,0,0.259259,0,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.4,0.571429,0.571429,0.407407,0.428571,3,2,1,0.5,0.666667,0.666667,0.5,0.52,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.983071,0.444444,0.176471,2,0.989702,0.6,0.235294,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999595,0.979322,1
0,0,0.325556,0.061111,0.28125,0.035088,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.875,0.875,0.875,0.875,0.90566,0.909091,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0.25,0.166667,0.389683,0.248718,0.309524,0.218182,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.4,0.285714,0.636905,0.513358,0.837838,0.636364,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.2,0.75,0.428571,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0.5,0.2,0.557143,0.300752,0.378378,0.191489,1,1,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.142857,0.25,0.25,0.25,0.28125,3,2,1,0.285714,0.444444,0.444444,0.416667,0.444444,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.995768,0.444444,0.25,2,0.996172,0.555556,0.357143,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999967,0.979322,1
0.666667,0.666667,0.714286,0.666667,0.73913,0.571429,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.4,0.222222,0.357143,0.285714,0.431818,0.267857,2,2,1,0.5,0.666667,0.666667,0.617647,0.628571,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0,0.363636,0.090909,2,0,0.272727,0.142857,2,0.083333,0.5,0.285714,2,0.99883,0.5,0.285714,2,0.999952,0.7,0.466667,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999999,0.979322,1
0.833333,0.714286,0.807692,0.769231,0.767442,0.603774,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.25,0.25,0.3375,0.25,0.5,0.2,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.571429,0.571429,0.621429,0.571429,0.736842,0.480769,2,2,0.571429,0.571429,0.621429,0.571429,0.761905,0.517857,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.019231,0.818182,0.714286,2,0.000005,0.545455,0.263158,2,0.083333,0.5,0.25,2,0.9908,0.333333,0.176471,2,0.995911,0.4,0.157895,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999897,0.979322,1
0.25,0.166667,0.42,0.24,0.212121,0.2,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.333333,0.25,0.510714,0.387987,0.44186,0.365385,2,2,0.5,0.333333,0.598889,0.483333,0.58,0.444444,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.076923,0.5,0.285714,2,0.999798,0.666667,0.357143,2,0.998968,0.6,0.294118,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999999,0.979322,1
0.5,0.25,0.433333,0.354167,0.272727,0.142857,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0,0,0.352381,0.0625,0.151515,0.121951,2,2,1,0.375,0.545455,0.545455,0.395349,0.409091,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.998387,0.444444,0.25,2,0.992809,0.4,0.157895,2,0.999582,0.666667,0.357143,2,0.997087,0.3,0.166667,2,0.999945,0.999991,1
0.25,0.2,0.518519,0.268783,0.466667,0.208333,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.6,0.272727,0.5125,0.454167,0.492754,0.438356,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0.333333,0.2,0.428571,0.270833,0.3125,0.302326,1,1,0,0,0.25,0,0.25,0,2,2,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.25,0.111111,0.351007,0.187658,0.244444,0.081967,2,2,0.5,0.142857,0.361392,0.229167,0.168421,0.10989,2,2,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.285714,0.181818,0.433135,0.260887,0.377049,0.2,2,2,1,0.25,0.4,0.4,0.325581,0.348837,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.000013,0.545455,0.263158,2,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999907,0.666667,0.384615,2,0.998648,0.5,0.294118,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999998,0.979322,1
0.333333,0.25,0.695238,0.464646,0.580645,0.384615,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0,0,0.167937,0.04,0.066667,0.028169,2,2,1,1,1,1,1,1,3,3,0.333333,0.166667,0.439815,0.254321,0.411765,0.22449,2,2,0.4,0.285714,0.6,0.412963,0.560976,0.338983,2,2,0,0,0.6,0.333333,0.6,0.333333,2,2,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.99984,0.7,0.333333,2,0.991564,0.5,0.235294,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999928,0.979322,1
0,0,0.028571,0,0.041667,0,1,1,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.666667,0.666667,0.69697,0.666667,0.5,0.333333,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.8,0.8,0.818182,0.8,0.7,0.555556,2,2,0.833333,0.714286,0.783217,0.769231,0.72093,0.612245,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.04,0.818182,0.6,2,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.998696,0.6,0.266667,2,0.997825,0.5,0.294118,2,0.996135,0.625,0.333333,2,0.998861,0.625,0.384615,2,0.999994,0.999984,1
0.5,0.333333,0.666667,0.48,0.181818,0.384615,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.4,0.333333,0.516414,0.415152,0.53125,0.288889,2,2,1,0.285714,0.444444,0.444444,0.342857,0.382353,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.000024,0.454545,0.263158,2,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.998274,0.444444,0.1875,2,0.995588,0.5,0.3125,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999977,0.979322,1
0,0,0.208995,0.055556,0.2,0.042553,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.428571,0.6,0.6,0.425,0.439024,3,2,1,0.571429,0.727273,0.727273,0.617647,0.617647,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0,0.416667,0.238095,2,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999801,0.75,0.4375,2,0.999629,0.6,0.3125,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0,0,0.150794,0,0.086957,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.555556,0.714286,0.714286,0.553191,0.5625,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,1,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0.5,0.5,0.714286,0.538462,0.714286,0.4,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.571429,0.5,0.645714,0.56,0.627907,0.472727,2,2,0.666667,0.6,0.718045,0.652632,0.679245,0.477612,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.994753,0.4,0.176471,2,0.994896,0.5,0.222222,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999946,0.979322,1
0,0,0.191667,0.029412,0.266667,0.038462,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.75,0.666667,0.901961,0.812325,0.914894,0.854167,2,2,0.888889,0.888889,0.962963,0.925926,0.980392,0.923077,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.000321,0.636364,0.411765,2,0.530065,0.760775,0.647217,1,0.2,0.8,0.5,2,0.999735,0.6,0.357143,2,0.99985,0.7,0.375,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0,0,0.348214,0.172078,0.166667,0.142857,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,0,0,0.214286,0,0.111111,0,2,2,0,0,0.221154,0.005291,0.246377,0.011236,2,2,0.333333,0.125,0.280719,0.181818,0.196078,0.103448,2,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.825306,0.3,0.111111,2,0.959541,0.3,0.157895,2,0.850085,0.5,0.125,2,0.95648,0.6,0.25,2,0.955491,0.967894,1
0.333333,0.2,0.3625,0.25,0.333333,0.166667,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,0,0,0.285714,0.066667,0.285714,0.066667,2,2,0,0,0.205714,0.026667,0.333333,0.035714,2,2,0.5,0.125,0.322222,0.213333,0.234043,0.134615,2,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.977634,0.4,0.176471,2,0.975508,0.3,0.166667,2,0.978022,0.444444,0.230769,2,0.976566,0.444444,0.2,2,0.998848,0.99892,1
0,0,0.125,0,0.142857,0,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,0.952529,0.951311,0.964656,0.957252,0.964233,0.95708,1,1,0.714286,0.625,0.755556,0.693333,0.804878,0.733333,2,2,1,0.636364,0.777778,0.777778,0.622951,0.644068,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0,0.363636,0.2,2,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999781,0.555556,0.357143,2,0.998052,0.6,0.25,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999996,0.979322,1
0,0,0.416105,0.163263,0.375,0.180328,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.142857,0.125,0.341111,0.20291,0.428571,0.238095,2,2,1,0.666667,0.8,0.8,0.714286,0.727273,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,1
0,0,0.1,0,0.2,0,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,0,0,0.222222,0,0.333333,0,2,2,0.714286,0.555556,0.708333,0.65,0.767442,0.680851,2,2,0.833333,0.625,0.777778,0.714286,0.767442,0.518519,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.000002,0.454545,0.263158,2,0.530065,0.760775,0.647217,1,0.043478,0.5,0.285714,2,0.999972,0.666667,0.333333,2,0.998957,0.6,0.3125,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999999,0.979322,1
0.5,0.25,0.388889,0.333333,0.105263,0.222222,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.6,0.428571,0.613636,0.5,0.422222,0.381818,2,2,0.428571,0.375,0.569553,0.4,0.588235,0.3,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.00004,0.545455,0.333333,2,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.996405,0.6,0.25,2,0.997374,0.4,0.222222,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.99998,0.979322,1
0.5,0.285714,0.501515,0.373737,0.191489,0.106061,1,1,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0,0,0.571429,0.083333,0.5,0.083333,2,2,1,1,1,1,1,1,3,3,0.833333,0.555556,0.742857,0.677778,0.697674,0.583333,2,2,1,0.6,0.75,0.75,0.615385,0.615385,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.996266,0.5,0.117647,2,0.9983,0.5,0.294118,2,0.999298,0.6,0.214286,2,0.999746,0.7,0.4,2,0.999983,0.999999,1
0,0,0.27381,0.051282,0.142857,0.045455,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.571429,0.571429,0.629252,0.571429,0.357143,0.509434,2,2,0.857143,0.857143,0.857143,0.857143,0.972973,0.9,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999714,0.5,0.25,2,0.999703,0.6,0.3125,2,0.999565,0.6,0.285714,2,0.999697,0.6,0.333333,2,1,1,1
